单位id,用户id（uid）,在线时长（秒）
1727,206478870,45120
1727,103129555,25935
1727,103131362,200376
1727,234987289,180
1727,84534977,168638
1727,147114349,180
1727,191962103,523563
1727,54992112,180
1727,66003735,6480
1727,234987026,41364
1727,103129720,31039
1727,147025482,29562
1727,147024850,58794
1727,234986557,98237
1727,147021979,66561
1727,234989402,13367
1727,103131083,770383
1727,188925818,4139
1727,191960655,36656
1727,147023052,134927
1727,103128563,20670
1727,191961822,431940
1727,176868832,830
1727,103094546,241838
1727,147023252,67032
1727,87488757,15130
1727,148033637,389
1727,103127285,286343
1727,147027222,540
1727,239247649,242
1727,103373434,97740
1727,188927613,900
1727,66015585,2389
1727,102714233,39573
1727,103128440,2363
1727,84534674,413011
1727,82393629,33515
1727,103128677,269203
1727,191964375,427183
1727,103127312,169218
1727,84533762,329487
1727,162257397,180
1727,194782610,2171
1727,103131383,80681
1727,188925942,513
1727,57047022,17351
1727,188927087,18502
1727,239250218,180
1727,155623648,202
1727,150039727,465
1727,84533457,21127
1727,234990402,17319
1727,147026818,96710
1727,82300468,12944
1727,82156403,20187
1727,103130973,42146
1727,66015805,474
1727,28556933,722
1727,191962157,274863
1727,82018764,24033
1727,103131707,46840
1727,147021760,334901
1727,66020270,1610
1727,191963359,303433
1727,100566154,966
1727,103130547,471400
1727,103128635,6207
1727,84534918,18410
1727,191963579,524911
1727,239250341,308
1727,84535034,17521
1727,191959935,562045
1727,191960508,62442
1727,234990005,25595
1727,87739334,20018
1727,191962088,272076
1727,147116187,360
1727,191961377,521320
1727,191964197,184307
1727,87793832,41084
1727,147022306,47185
1727,103129355,517883
1727,82832773,302381
1727,66020157,180
1727,84535521,35613
1727,191962525,47570
1727,191961003,603210
1727,82832384,33697
1727,176688171,180
1727,234989602,1246
1727,147111169,223
1727,103131060,262986
1727,103130565,159622
1727,42290370,14596
1727,191963465,155122
1727,80337849,2985
1727,147026189,676897
1727,103131374,70130
1727,84535838,722719
1727,121901168,5175
1727,191963751,438144
1727,82299477,22285
1727,84535996,32845
1727,103131182,56121
1727,84534651,169887
1727,82149210,18235
1727,147026348,437029
1727,45630786,12539
1727,84533701,2398
1727,234988232,1420
1727,234987253,61160
1727,191961966,216039
1727,239251898,295
1727,68919217,180
1727,103128410,28910
1727,191961611,107272
1727,66010717,269749
1727,191961628,230633
1727,191960414,252598
1727,191962382,48549
1727,103129602,35911
1727,82832844,169528
1727,66006809,33534
1727,84294121,27446
1727,191963572,259669
1727,103131676,435964
1727,84534048,23956
1727,103131462,31750
1727,82300853,13143
1727,191961728,345942
1727,147024597,278836
1727,103128838,88154
1727,103130152,71002
1727,102917697,575333
1727,147024062,69584
1727,147026362,19925
1727,66006703,305
1727,82832344,42809
1727,103129060,92847
1727,191960181,70686
1727,103132063,45277
1727,147025451,287251
1727,147024464,167403
1727,147026217,9284
1727,147023567,73623
1727,103129969,40524
1727,191962654,647530
1727,66020137,1244
1727,234988913,360
1727,191961693,141135
1727,84533784,285046
1727,84534704,36247
1727,150853997,5387
1727,147022442,146083
1727,66011223,59596
1727,23077938,1490
1727,58101683,360
1727,79158081,87967
1727,66012288,72699
1727,191960494,411152
1727,103128276,20425
1727,39563941,1012
1727,191960038,180638
1727,147024280,57114
1727,234990549,3002
1727,226738931,180
1727,142452837,13466
1727,94323256,12761
1727,147025421,332668
1727,82129054,40416
1727,149460356,8175
1727,176689502,194419
1727,93879481,15250
1727,66664145,2599
1727,77619384,52213
1727,84533518,23742
1727,188925505,10033
1727,66011743,180
1727,66022257,219
1727,54181621,4094
1727,191962602,138835
1727,84534243,20677
1727,64252707,180
1727,49659944,2921
1727,82018758,38017
1727,136399103,60434
1727,191959874,157014
1727,103130342,28498
1727,176503406,360
1727,147025435,173592
1727,188927174,180
1727,191963464,188502
1727,66011147,548330
1727,239250911,180
1727,147026007,72667
1727,57734878,4971
1727,147113753,218
1727,103128455,38357
1727,191964358,7358
1727,57408564,180
1727,103129430,22668
1727,176688373,38905
1727,86426791,682
1727,147026281,123629
1727,103128641,916290
1727,147023708,285118
1727,137683002,2520
1727,103130162,137553
1727,147021930,212934
1727,191962388,293119
1727,84535723,272805
1727,147024843,363829
1727,191964278,369864
1727,103127512,421669
1727,147024762,44372
1727,191963998,293484
1727,234988938,12505
1727,239250251,180
1727,82690116,29871
1727,191959686,29896
1727,103130479,521847
1727,103131830,56828
1727,147022324,263135
1727,155626367,360
1727,66020131,11462
1727,84535053,31283
1727,66017560,407510
1727,93888515,14075
1727,191962010,76423
1727,66022374,223
1727,162250195,636
1727,147023623,110965
1727,147022481,3410
1727,147023228,255226
1727,103130814,64765
1727,82248325,4543
1727,147022778,62186
1727,57577249,2755
1727,82129229,68464
1727,66011103,258922
1727,239250755,363
1727,147026512,175999
1727,191686133,180
1727,147025189,123436
1727,103127266,139427
1727,191960778,123746
1727,103128671,258797
1727,188927720,4878
1727,147024133,316023
1727,191963016,102040
1727,82300679,58207
1727,123020079,3731
1727,234986723,23717
1727,84534121,57490
1727,188924125,18848
1727,176692700,179995
1727,103127395,953969
1727,82832097,10397
1727,84534378,33631
1727,234986716,2603
1727,82832567,485522
1727,191962237,90045
1727,176690737,180
1727,147024558,64902
1727,234986510,26148
1727,147024973,158602
1727,147025320,358822
1727,58672468,22387
1727,103373421,3375
1727,191961557,297547
1727,176489912,2304
1727,147025712,19854
1727,189853602,360
1727,26916868,387
1727,84535055,36447
1727,103128289,4041
1727,68163288,180
1727,82018727,46071
1727,60390350,7981
1727,111402347,1201
1727,42346096,125607
1727,84535918,8300
1727,103132137,110207
1727,147027183,786
1727,234988797,27267
1727,176688334,2460
1727,147024503,1219514
1727,103128788,53460
1727,191961856,149240
1727,147024272,60833
1727,58949287,948
1727,162258314,1928
1727,66014990,1004
1727,85768315,64310
1727,167578753,727
1727,66016958,180
1727,103130670,4401
1727,103127282,54155
1727,147115728,360
1727,82832085,206585
1727,103130169,165050
1727,75025612,3157
1727,66015506,109746
1727,191962162,71759
1727,82832119,17753
1727,82358301,23964
1727,84536051,52407
1727,78562919,58200
1727,79038228,34764
1727,82361498,41976
1727,234988186,44719
1727,202635741,10137
1727,84535946,40178
1727,66012549,180
1727,82575823,63716
1727,88473184,35453
1727,82397106,20392
1727,81790207,46930
1727,147023607,587858
1727,177156292,180
1727,50902622,996
1727,103089348,8199
1727,103130611,44608
1727,239248344,310
1727,79163492,3271
1727,191961538,283444
1727,103131088,16623
1727,82300027,26482
1727,147023664,274483
1727,147023097,628259
1727,239251001,360
1727,103129953,21455
1727,188923612,7486
1727,191962478,51237
1727,103127485,112419
1727,66022104,649
1727,153181232,1148
1727,114820369,360
1727,188927035,29980
1727,239251573,180
1727,117125337,1485
1727,84534561,24138
1727,188925861,121140
1727,188926236,3360
1727,103128955,48371
1727,233367463,51009
1727,191961664,77389
1727,191963557,171579
1727,103130474,51854
1727,69772331,273335
1727,147025140,32079
1727,82688243,1279
1727,82838414,29174
1727,147025210,91553
1727,103131414,393557
1727,147112602,180
1727,103127333,212789
1727,239250153,735
1727,191959699,480787
1727,191960061,438875
1727,239248476,180
1727,191964050,158221
1727,103130242,100626
1727,82248328,318186
1727,110999813,2459
1727,93906667,78477
1727,103132046,41002
1727,221169477,360
1727,191963869,1122155
1727,103128283,72506
1727,103127432,207829
1727,149232016,180
1727,147023534,192708
1727,155625488,180
1727,239249894,180
1727,147023062,363134
1727,147027695,1352
1727,82300197,76720
1727,82832451,99630
1727,191960241,38524
1727,49412485,180
1727,66012505,180
1727,83924848,10196
1727,135721000,56371
1727,103131189,103875
1727,103131373,249
1727,84533560,80579
1727,103131526,5703
1727,191960025,92446
1727,103131662,245978
1727,103129827,2568
1727,239251461,180
1727,212957098,488260
1727,66021250,740019
1727,103129696,4688
1727,54622933,360
1727,87588654,180
1727,81834451,22944
1727,191963321,32534
1727,234042462,16081
1727,188927629,900
1727,103129981,21611
1727,66020263,9521
1727,176692294,61761
1727,147113079,1980
1727,66018615,180
1727,103131782,10991
1727,191963193,100718
1727,73282868,19915
1727,114982278,20531
1727,82299697,30113
1727,66018586,23146
1727,81679168,4147
1727,147022302,194098
1727,234990518,1733
1727,239249713,180
1727,103128755,33491
1727,147025297,192898
1727,147022471,164949
1727,104586811,2033
1727,147027321,33876
1727,147024392,263345
1727,239251467,180
1727,147022903,108231
1727,84535771,19549
1727,147025410,33038
1727,103373423,31485
1727,79096204,15184
1727,121379357,59991
1727,147025316,354304
1727,191963953,659123
1727,103129047,16660
1727,84534362,32857
1727,103128481,323313
1727,191959637,506458
1727,147027730,77653
1727,103131188,180
1727,82360879,8669
1727,191961926,431766
1727,234985702,1073
1727,155626494,3948
1727,147114179,40868
1727,84510469,103031
1727,191961603,130449
1727,82832117,21226
1727,191962617,127805
1727,191960327,176634
1727,59612458,508
1727,191960566,88485
1727,59182743,1968
1727,82396212,139188
1727,103131171,19649
1727,147026019,485824
1727,57585514,360
1727,191964221,493060
1727,176504665,360
1727,176504822,904
1727,191962411,109927
1727,66016635,36965
1727,191960514,210686
1727,81425832,1260
1727,83163930,19361
1727,191963035,452546
1727,82299541,515504
1727,57058256,6885
1727,191961200,44765
1727,239095317,1087
1727,103128010,19555
1727,103130473,114886
1727,84534128,28483
1727,147025156,184942
1727,97752056,6061
1727,234988816,25498
1727,191963825,101792
1727,147026771,112240
1727,82300209,3249892
1727,191961579,712999
1727,147024819,170825
1727,82128891,15049
1727,103130211,179733
1727,147024986,85392
1727,188923104,6896
1727,86117739,10528
1727,103131785,24128
1727,191960775,37314
1727,121791890,17530
1727,147025231,370357
1727,239248376,267
1727,84533765,72440
1727,191962875,572415
1727,191686512,581
1727,147022984,224455
1727,87488607,54347
1727,103130181,321949
1727,94290069,39012
1727,147021748,364716
1727,84532574,30105
1727,82300578,31621
1727,66019264,1683
1727,82247654,17639
1727,191964301,9146
1727,191961765,36073
1727,69586709,18559
1727,66010873,11708
1727,84534626,2930
1727,191960941,299912
1727,66016285,1249
1727,82300608,28801
1727,82187206,23726
1727,124397691,40864
1727,82248318,20148
1727,38188398,180
1727,67964428,900
1727,82129172,258661
1727,137683102,268
1727,191963300,8544
1727,66011784,194
1727,95895691,1278
1727,103132100,22907
1727,191960139,179448
1727,147022732,64497
1727,147116307,1257
1727,145704952,106753
1727,84533524,65998
1727,66011939,180
1727,103129282,580070
1727,66015386,360
1727,84534417,39731
1727,176691536,80710
1727,103131471,11503
1727,239251255,180
1727,82422452,63831
1727,84534691,33435
1727,239249833,333
1727,147023548,88587
1727,82248288,49552
1727,147027658,334761
1727,147021700,162410
1727,82156279,38864
1727,103130386,35466
1727,103131473,28561
1727,150597072,4746
1727,191959715,153189
1727,188925586,1347
1727,33879535,1114
1727,147025879,51392
1727,81722791,17992
1727,147113888,340
1727,83098808,71661
1727,84534638,138867
1727,103127427,297167
1727,82299457,45066
1727,191962742,102306
1727,191961337,667300
1727,84535264,134132
1727,34949108,4769
1727,54617270,180
1727,84343043,57986
1727,239247600,1219
1727,103127763,10357
1727,66019957,3158
1727,66010792,333
1727,176504442,1310
1727,54834163,32000
1727,82422861,13005
1727,147112751,180
1727,121559089,5968
1727,103131014,41878
1727,147024356,986088
1727,234987028,5360
1727,84536138,16054
1727,83019942,10464
1727,191959678,148509
1727,66019519,180
1727,103129172,47989
1727,189853799,435
1727,117145087,1783
1727,66012246,189
1727,81790268,59700
1727,191960106,359537
1727,84103575,19607
1727,84535562,20987
1727,147026080,112010
1727,234990604,15518
1727,147024758,85981
1727,66013323,1102
1727,147026486,231315
1727,147023844,693252
1727,82832657,793166
1727,103131816,225892
1727,103128350,302544
1727,82832286,18260
1727,103130054,86473
1727,239251806,180
1727,84536094,22207
1727,66012475,375
1727,103128990,291403
1727,191960884,218653
1727,234988825,23545
1727,239248143,180
1727,36946172,10298
1727,82606281,41965
1727,239249607,1177
1727,147021992,81836
1727,66021475,1733
1727,191961527,148370
1727,234989187,11126
1727,147026963,363392
1727,234989932,360
1727,82129218,30168
1727,188923034,908
1727,103130826,5864
1727,191962568,55299
1727,82607521,20512
1727,191962857,361792
1727,103129462,57616
1727,82832442,86398
1727,83526313,66010
1727,147024822,355107
1727,147023764,531886
1727,103131873,43661
1727,155626505,486
1727,234986108,8255
1727,191961952,310264
1727,191959784,403
1727,66011051,134753
1727,155626432,180
1727,147021731,636300
1727,103129578,243270
1727,103129167,79161
1727,147024284,95381
1727,103131656,180
1727,188927136,5049
1727,53990813,1931
1727,191962099,192529
1727,91130078,41079
1727,191961124,710448
1727,191962790,215541
1727,191962843,510682
1727,234990537,14166
1727,66010975,6657
1727,114983060,3351
1727,95937490,45612
1727,191963812,188767
1727,232848925,5742
1727,82214548,75694
1727,95751126,6166
1727,114982098,6623
1727,191963503,72709
1727,147025379,142089
1727,234987162,54783
1727,191963479,230758
1727,147024517,44409
1727,82832512,18967
1727,191964307,453506
1727,94278872,166627
1727,103129685,25959
1727,66022051,360
1727,79741511,808
1727,94299007,6243
1727,234989432,180
1727,66013494,87319
1727,103132245,77352
1727,45862865,5406
1727,57647563,11488
1727,147023384,36975
1727,191963423,452086
1727,191961030,32552
1727,176691226,5559
1727,84533644,34794
1727,82192573,98177
1727,60953908,30691
1727,176867657,22403
